Compilation;Date;Value;plotParameter;Order
"NEB 2003 - Techno-Vert";2016-04-18;2050940.6733817;1;7
"NEB 2003 - Techno-Vert";2016-05-01;2051227.2738762;1;7
"NEB 2003 - Techno-Vert";2016-05-14;2051513.8743705;1;7
"NEB 2003 - Techno-Vert";2016-05-27;2051800.4748648;1;7
"NEB 2003 - Techno-Vert";2016-06-09;2052880.7971133;1;7
"NEB 2003 - Techno-Vert";2016-06-22;2054105.4324079;1;7
"NEB 2003 - Techno-Vert";2016-07-05;2055342.0110955;1;7
"NEB 2003 - Techno-Vert";2016-07-18;2056618.4010924;1;7
"NEB 2003 - Techno-Vert";2016-07-31;2057894.7910893;1;7
"NEB 2003 - Techno-Vert";2016-08-13;2059171.1810863;1;7
"NEB 2003 - Techno-Vert";2016-08-26;2060447.5710832;1;7
"NEB 2003 - Techno-Vert";2016-09-08;2061723.9610801;1;7
"NEB 2003 - Techno-Vert";2016-09-21;2063000.3510771;1;7
"NEB 2003 - Techno-Vert";2016-10-04;2064276.741074;1;7
"NEB 2003 - Techno-Vert";2016-10-17;2065553.1310709;1;7
"NEB 2003 - Techno-Vert";2016-10-30;2066829.5210679;1;7
"NEB 2003 - Techno-Vert";2016-11-12;2068105.9110648;1;7
"NEB 2003 - Techno-Vert";2016-11-25;2069382.3010618;1;7
"NEB 2003 - Techno-Vert";2016-12-08;2070658.6910587;1;7
"NEB 2003 - Techno-Vert";2016-12-21;2071935.0810556;1;7
"NEB 2003 - Techno-Vert";2017-01-03;2073211.4710526;1;7
"NEB 2003 - Techno-Vert";2017-01-16;2074487.8610495;1;7
"NEB 2003 - Techno-Vert";2017-01-29;2075764.2510464;1;7
"NEB 2003 - Techno-Vert";2017-02-11;2077040.6410434;1;7
"NEB 2003 - Techno-Vert";2017-02-24;2078317.0310403;1;7
"NEB 2003 - Techno-Vert";2017-03-09;2079593.4210373;1;7
"NEB 2003 - Techno-Vert";2017-03-22;2080869.8110342;1;7
"NEB 2003 - Techno-Vert";2017-04-04;2082146.2010312;1;7
"NEB 2003 - Techno-Vert";2017-04-17;2083422.5910282;1;7
"NEB 2003 - Techno-Vert";2017-04-30;2084698.981025;1;7
"NEB 2003 - Techno-Vert";2017-05-13;2085975.371022;1;7
"NEB 2003 - Techno-Vert";2017-05-26;2087251.761019;1;7
"NEB 2003 - Techno-Vert";2017-06-08;2088528.1510159;1;7
"NEB 2003 - Techno-Vert";2017-06-21;2089804.5410129;1;7
"NEB 2003 - Techno-Vert";2017-07-04;2091080.9310098;1;7
"NEB 2003 - Techno-Vert";2017-07-17;2092357.3210067;1;7
"NEB 2003 - Techno-Vert";2017-07-30;2093633.7110037;1;7
"NEB 2003 - Techno-Vert";2017-08-12;2094910.1010006;1;7
"NEB 2003 - Techno-Vert";2017-08-25;2096618.1313937;1;7
"NEB 2003 - Techno-Vert";2017-09-07;2099764.9631073;1;7
"NEB 2003 - Techno-Vert";2017-09-20;2102911.794821;1;7
"NEB 2003 - Techno-Vert";2017-10-03;2106058.6265346;1;7
"NEB 2003 - Techno-Vert";2017-10-16;2109205.4582483;1;7
"NEB 2003 - Techno-Vert";2017-10-29;2112421.7874585;1;7
"NEB 2003 - Techno-Vert";2017-11-11;2116472.0866275;1;7
"NEB 2003 - Techno-Vert";2017-11-24;2120522.3857965;1;7
"NEB 2003 - Techno-Vert";2017-12-07;2124521.9344902;1;7
"NEB 2003 - Techno-Vert";2017-12-20;2128462.2742964;1;7
"NEB 2003 - Techno-Vert";2018-01-02;2132402.6141026;1;7
"NEB 2003 - Techno-Vert";2018-01-15;2136342.9539087;1;7
"NEB 2003 - Techno-Vert";2018-01-28;2140283.2937149;1;7
"NEB 2003 - Techno-Vert";2018-02-10;2144223.6335211;1;7
"NEB 2003 - Techno-Vert";2018-02-23;2148172.6805675;1;7
"NEB 2003 - Techno-Vert";2018-03-08;2152226.2144977;1;7
"NEB 2003 - Techno-Vert";2018-03-21;2156279.748428;1;7
"NEB 2003 - Techno-Vert";2018-04-03;2160333.2823583;1;7
"NEB 2003 - Techno-Vert";2018-04-16;2164386.8162885;1;7
"NEB 2003 - Techno-Vert";2018-04-29;2168440.3502187;1;7
"NEB 2003 - Techno-Vert";2018-05-12;2172493.884149;1;7
"NEB 2003 - Techno-Vert";2018-05-25;2176547.4180792;1;7
"NEB 2003 - Techno-Vert";2018-06-07;2180600.9520095;1;7
"NEB 2003 - Techno-Vert";2018-06-20;2184654.4859397;1;7
"NEB 2003 - Techno-Vert";2018-07-03;2188708.01987;1;7
"NEB 2003 - Techno-Vert";2018-07-16;2192761.5538002;1;7
"NEB 2003 - Techno-Vert";2018-07-29;2196815.0877305;1;7
"NEB 2003 - Techno-Vert";2018-08-11;2200868.6216607;1;7
"NEB 2003 - Techno-Vert";2018-08-24;2204922.155591;1;7
"NEB 2003 - Techno-Vert";2018-09-06;2208975.6895213;1;7
"NEB 2003 - Techno-Vert";2018-09-19;2213029.2234514;1;7
"NEB 2003 - Techno-Vert";2018-10-02;2217082.7573817;1;7
"NEB 2003 - Techno-Vert";2018-10-15;2221136.2913119;1;7
"NEB 2003 - Techno-Vert";2018-10-28;2224276.955959;1;7
"NEB 2003 - Techno-Vert";2018-11-10;2226847.0773042;1;7
"NEB 2003 - Techno-Vert";2018-11-23;2229417.1986492;1;7
"NEB 2003 - Techno-Vert";2018-12-06;2231987.3199944;1;7
"NEB 2003 - Techno-Vert";2018-12-19;2234557.4413395;1;7
"NEB 2003 - Techno-Vert";2019-01-01;2237238.9044428;1;7
"NEB 2003 - Techno-Vert";2019-01-14;2241256.4686439;1;7
"NEB 2003 - Techno-Vert";2019-01-27;2245274.032845;1;7
"NEB 2003 - Techno-Vert";2019-02-09;2249291.597046;1;7
"NEB 2003 - Techno-Vert";2019-02-22;2253309.1612471;1;7
"NEB 2003 - Techno-Vert";2019-03-07;2257326.7254483;1;7
"NEB 2003 - Techno-Vert";2019-03-20;2261344.2896493;1;7
"NEB 2003 - Techno-Vert";2019-04-02;2265361.8538504;1;7
"NEB 2003 - Techno-Vert";2019-04-15;2269379.4180515;1;7
"NEB 2003 - Techno-Vert";2019-04-28;2273396.9822525;1;7
"NEB 2003 - Techno-Vert";2019-05-11;2277414.5464536;1;7
"NEB 2003 - Techno-Vert";2019-05-24;2281432.1106547;1;7
"NEB 2003 - Techno-Vert";2019-06-06;2285449.6748558;1;7
"NEB 2003 - Techno-Vert";2019-06-19;2289467.2390569;1;7
"NEB 2003 - Techno-Vert";2019-07-02;2293484.8032579;1;7
"NEB 2003 - Techno-Vert";2019-07-15;2297450.4668544;1;7
"NEB 2003 - Techno-Vert";2019-07-28;2301333.0894837;1;7
"NEB 2003 - Techno-Vert";2019-08-10;2305215.7121129;1;7
"NEB 2003 - Techno-Vert";2019-08-23;2309098.3347421;1;7
"NEB 2003 - Techno-Vert";2019-09-05;2312980.9573713;1;7
"NEB 2003 - Techno-Vert";2019-09-18;2316863.5800005;1;7
"NEB 2003 - Techno-Vert";2019-10-01;2320746.2026297;1;7
"NEB 2003 - Techno-Vert";2019-10-14;2324755.8198677;1;7
"NEB 2003 - Techno-Vert";2019-10-27;2328765.4371057;1;7
"NEB 2003 - Techno-Vert";2019-11-09;2332775.0543437;1;7
"NEB 2003 - Techno-Vert";2019-11-22;2336784.6715817;1;7
"NEB 2003 - Techno-Vert";2019-12-05;2340794.2888198;1;7
"NEB 2003 - Techno-Vert";2019-12-18;2344803.9060577;1;7
"NEB 2003 - Techno-Vert";2019-12-31;2348813.5232957;1;7
"NEB 2003 - Techno-Vert";2020-01-13;2351789.7377155;1;7
"NEB 2003 - Techno-Vert";2020-01-26;2354765.9521352;1;7
"NEB 2003 - Techno-Vert";2020-02-08;2357742.166555;1;7
"NEB 2003 - Techno-Vert";2020-02-21;2360718.3809747;1;7
"NEB 2003 - Techno-Vert";2020-03-05;2363694.5953945;1;7
"NEB 2003 - Techno-Vert";2020-03-18;2366685.5777511;1;7
"NEB 2003 - Techno-Vert";2020-03-31;2369693.7893675;1;7
"NEB 2003 - Techno-Vert";2020-04-13;2372702.0009839;1;7
"NEB 2003 - Techno-Vert";2020-04-26;2375710.2126003;1;7
"NEB 2003 - Techno-Vert";2020-05-09;2378718.4242167;1;7
"NEB 2003 - Techno-Vert";2020-05-22;2381726.6358331;1;7
"NEB 2003 - Techno-Vert";2020-06-04;2384734.8474496;1;7
"NEB 2003 - Techno-Vert";2020-06-17;2387743.059066;1;7
"NEB 2003 - Techno-Vert";2020-06-30;2390751.2706823;1;7
"NEB 2003 - Techno-Vert";2020-07-13;2393759.4822987;1;7
"NEB 2003 - Techno-Vert";2020-07-26;2396767.6939151;1;7
"NEB 2003 - Techno-Vert";2020-08-08;2399775.9055316;1;7
"NEB 2003 - Techno-Vert";2020-08-21;2402784.117148;1;7
"NEB 2003 - Techno-Vert";2020-09-03;2405792.3287644;1;7
"NEB 2003 - Techno-Vert";2020-09-16;2408800.5403807;1;7
"NEB 2003 - Techno-Vert";2020-09-29;2411808.7519971;1;7
"NEB 2003 - Techno-Vert";2020-10-12;2414816.9636135;1;7
"NEB 2003 - Techno-Vert";2020-10-25;2417825.17523;1;7
"NEB 2003 - Techno-Vert";2020-11-07;2420833.3868464;1;7
"NEB 2003 - Techno-Vert";2020-11-20;2423841.5984628;1;7
"NEB 2003 - Techno-Vert";2020-12-03;2426849.8100792;1;7
"NEB 2003 - Techno-Vert";2020-12-16;2429858.0216955;1;7
"NEB 2003 - Techno-Vert";2020-12-29;2432866.2333119;1;7
"NEB 2003 - Techno-Vert";2021-01-11;2435874.4449284;1;7
"NEB 2003 - Techno-Vert";2021-01-24;2438882.6565448;1;7
"NEB 2003 - Techno-Vert";2021-02-06;2441890.8681612;1;7
"NEB 2003 - Techno-Vert";2021-02-19;2444899.0797776;1;7
"NEB 2003 - Techno-Vert";2021-03-04;2447891.099523;1;7
"NEB 2003 - Techno-Vert";2021-03-17;2450794.0639784;1;7
"NEB 2003 - Techno-Vert";2021-03-30;2453697.0284339;1;7
"NEB 2003 - Techno-Vert";2021-04-12;2456599.9928892;1;7
"NEB 2003 - Techno-Vert";2021-04-25;2459421.7118702;1;7
"NEB 2003 - Techno-Vert";2021-05-08;2461268.4851589;1;7
"NEB 2003 - Techno-Vert";2021-05-21;2463115.2584475;1;7
"NEB 2003 - Techno-Vert";2021-06-03;2465039.0198066;1;7
"NEB 2003 - Techno-Vert";2021-06-16;2466985.8775868;1;7
"NEB 2003 - Techno-Vert";2021-06-29;2468932.7353669;1;7
"NEB 2003 - Techno-Vert";2021-07-12;2470879.5931472;1;7
"NEB 2003 - Techno-Vert";2021-07-25;2472410.1989475;1;7
"NEB 2003 - Techno-Vert";2021-08-07;2473755.8038681;1;7
"NEB 2003 - Techno-Vert";2021-08-20;2475101.4087885;1;7
"NEB 2003 - Techno-Vert";2021-09-02;2476553.8567671;1;7
"NEB 2003 - Techno-Vert";2021-09-15;2478593.9415662;1;7
"NEB 2003 - Techno-Vert";2021-09-28;2480634.0263651;1;7
"NEB 2003 - Techno-Vert";2021-10-11;2482674.111164;1;7
"NEB 2003 - Techno-Vert";2021-10-24;2484714.195963;1;7
"NEB 2003 - Techno-Vert";2021-11-06;2486754.2807619;1;7
"NEB 2003 - Techno-Vert";2021-11-19;2488794.365561;1;7
"NEB 2003 - Techno-Vert";2021-12-02;2490834.4503599;1;7
"NEB 2003 - Techno-Vert";2021-12-15;2492874.5351588;1;7
"NEB 2003 - Techno-Vert";2021-12-28;2494914.6199578;1;7
"NEB 2003 - Techno-Vert";2022-01-10;2496954.7047568;1;7
"NEB 2003 - Techno-Vert";2022-01-23;2498994.7895558;1;7
"NEB 2003 - Techno-Vert";2022-02-05;2501034.8743547;1;7
"NEB 2003 - Techno-Vert";2022-02-18;2503074.9591536;1;7
"NEB 2003 - Techno-Vert";2022-03-03;2505115.0439527;1;7
"NEB 2003 - Techno-Vert";2022-03-16;2507155.1287516;1;7
"NEB 2003 - Techno-Vert";2022-03-29;2509195.2135505;1;7
"NEB 2003 - Techno-Vert";2022-04-11;2511235.2983495;1;7
"NEB 2003 - Techno-Vert";2022-04-24;2513275.3831485;1;7
"NEB 2003 - Techno-Vert";2022-05-07;2515315.4679475;1;7
"NEB 2003 - Techno-Vert";2022-05-20;2517355.5527464;1;7
"NEB 2003 - Techno-Vert";2022-06-02;2519395.6375453;1;7
"NEB 2003 - Techno-Vert";2022-06-15;2521435.7223444;1;7
"NEB 2003 - Techno-Vert";2022-06-28;2523475.8071433;1;7
"NEB 2003 - Techno-Vert";2022-07-11;2525515.8919422;1;7
"NEB 2003 - Techno-Vert";2022-07-24;2527555.9767412;1;7
"NEB 2003 - Techno-Vert";2022-08-06;2529596.0615401;1;7
"NEB 2003 - Techno-Vert";2022-08-19;2531636.1463392;1;7
"NEB 2003 - Techno-Vert";2022-09-01;2533676.2311381;1;7
"NEB 2003 - Techno-Vert";2022-09-14;2535716.315937;1;7
"NEB 2003 - Techno-Vert";2022-09-27;2537756.400736;1;7
"NEB 2003 - Techno-Vert";2022-10-10;2539773.5128306;1;7
"NEB 2003 - Techno-Vert";2022-10-23;2541664.2750505;1;7
"NEB 2003 - Techno-Vert";2022-11-05;2543555.0372704;1;7
"NEB 2003 - Techno-Vert";2022-11-18;2545445.7994904;1;7
"NEB 2003 - Techno-Vert";2022-12-01;2547100.1074701;1;7
"NEB 2003 - Techno-Vert";2022-12-14;2548734.7109299;1;7
"NEB 2003 - Techno-Vert";2022-12-27;2550369.3143895;1;7
"NEB 2003 - Techno-Vert";2023-01-09;2551498.1104509;1;7
"NEB 2003 - Techno-Vert";2023-01-22;2552402.1032244;1;7
"NEB 2003 - Techno-Vert";2023-02-04;2553306.2348373;1;7
"NEB 2003 - Techno-Vert";2023-02-17;2554212.0325243;1;7
"NEB 2003 - Techno-Vert";2023-03-02;2555969.5441369;1;7
"NEB 2003 - Techno-Vert";2023-03-15;2557798.0319099;1;7
"NEB 2003 - Techno-Vert";2023-03-28;2559626.519683;1;7
"NEB 2003 - Techno-Vert";2023-04-10;2561900.1322213;1;7
"NEB 2003 - Techno-Vert";2023-04-23;2564371.5779887;1;7
"NEB 2003 - Techno-Vert";2023-05-06;2566843.0237559;1;7
"NEB 2003 - Techno-Vert";2023-05-19;2569314.4695233;1;7
"NEB 2003 - Techno-Vert";2023-06-01;2571785.9152906;1;7
"NEB 2003 - Techno-Vert";2023-06-14;2574257.361058;1;7
"NEB 2003 - Techno-Vert";2023-06-27;2576728.8068254;1;7
"NEB 2003 - Techno-Vert";2023-07-10;2579200.2525927;1;7
"NEB 2003 - Techno-Vert";2023-07-23;2581671.6983601;1;7
"NEB 2003 - Techno-Vert";2023-08-05;2584143.1441273;1;7
"NEB 2003 - Techno-Vert";2023-08-18;2586614.5898947;1;7
"NEB 2003 - Techno-Vert";2023-08-31;2589086.035662;1;7
"NEB 2003 - Techno-Vert";2023-09-13;2591557.4814294;1;7
"NEB 2003 - Techno-Vert";2023-09-26;2594028.9271967;1;7
"NEB 2003 - Techno-Vert";2023-10-09;2596500.3729641;1;7
"NEB 2003 - Techno-Vert";2023-10-22;2598971.8187314;1;7
"NEB 2003 - Techno-Vert";2023-11-04;2601443.2644987;1;7
"NEB 2003 - Techno-Vert";2023-11-17;2603914.710266;1;7
"NEB 2003 - Techno-Vert";2023-11-30;2606386.1560334;1;7
"NEB 2003 - Techno-Vert";2023-12-13;2608857.6018007;1;7
"NEB 2003 - Techno-Vert";2023-12-26;2611329.0475681;1;7
"NEB 2003 - Techno-Vert";2024-01-08;2613800.4933354;1;7
"NEB 2003 - Techno-Vert";2024-01-21;2616271.9391027;1;7
"NEB 2003 - Techno-Vert";2024-02-03;2618743.38487;1;7
"NEB 2003 - Techno-Vert";2024-02-16;2621214.8306374;1;7
"NEB 2003 - Techno-Vert";2024-02-29;2623686.2764048;1;7
"NEB 2003 - Techno-Vert";2024-03-13;2626157.7221721;1;7
"NEB 2003 - Techno-Vert";2024-03-26;2628629.1679395;1;7
"NEB 2003 - Techno-Vert";2024-04-08;2631100.6137068;1;7
"NEB 2003 - Techno-Vert";2024-04-21;2633572.0594741;1;7
"NEB 2003 - Techno-Vert";2024-05-04;2636043.5052414;1;7
"NEB 2003 - Techno-Vert";2024-05-17;2638514.9510088;1;7
"NEB 2003 - Techno-Vert";2024-05-30;2640560.2932146;1;7
"NEB 2003 - Techno-Vert";2024-06-12;2641894.9466494;1;7
"NEB 2003 - Techno-Vert";2024-06-25;2643229.6000842;1;7
"NEB 2003 - Techno-Vert";2024-07-08;2644564.2535189;1;7
"NEB 2003 - Techno-Vert";2024-07-21;2645898.9069537;1;7
"NEB 2003 - Techno-Vert";2024-08-03;2647233.5603884;1;7
"NEB 2003 - Techno-Vert";2024-08-16;2648363.4576103;1;7
"NEB 2000 - $14 Sensitivity";1995-03-11;429356.86705175;1;8
"NEB 2000 - $14 Sensitivity";1995-03-24;428844.75007931;1;8
"NEB 2000 - $14 Sensitivity";1995-04-06;428332.63310686;1;8
"NEB 2000 - $14 Sensitivity";1995-04-19;427820.51613442;1;8
"NEB 2000 - $14 Sensitivity";1995-05-02;427308.39916198;1;8
"NEB 2000 - $14 Sensitivity";1995-05-15;426796.28218954;1;8
"NEB 2000 - $14 Sensitivity";1995-05-28;426284.1652171;1;8
"NEB 2000 - $14 Sensitivity";1995-06-10;425957.40663371;1;8
"NEB 2000 - $14 Sensitivity";1995-06-23;425713.02955659;1;8
"NEB 2000 - $14 Sensitivity";1995-07-06;425468.65247946;1;8
"NEB 2000 - $14 Sensitivity";1995-07-19;425936.21844587;1;8
"NEB 2000 - $14 Sensitivity";1995-08-01;426533.22860201;1;8
"NEB 2000 - $14 Sensitivity";1995-08-14;427130.23875814;1;8
"NEB 2000 - $14 Sensitivity";1995-08-27;427727.24891429;1;8
"NEB 2000 - $14 Sensitivity";1995-09-09;428324.25907042;1;8
"NEB 2000 - $14 Sensitivity";1995-09-22;428921.26922657;1;8
"NEB 2000 - $14 Sensitivity";1995-10-05;428977.7326124;1;8
"NEB 2000 - $14 Sensitivity";1995-10-18;428989.11863285;1;8
"NEB 2000 - $14 Sensitivity";1995-10-31;429000.49051941;1;8
"NEB 2000 - $14 Sensitivity";1995-11-13;429011.86240598;1;8
"NEB 2000 - $14 Sensitivity";1995-11-26;429023.23429254;1;8
"NEB 2000 - $14 Sensitivity";1995-12-09;429034.60617912;1;8
"NEB 2000 - $14 Sensitivity";1995-12-22;430084.4315955;1;8
"NEB 2000 - $14 Sensitivity";1996-01-04;432345.78613;1;8
"NEB 2000 - $14 Sensitivity";1996-01-17;434607.14066451;1;8
"NEB 2000 - $14 Sensitivity";1996-01-30;436868.49519901;1;8
"NEB 2000 - $14 Sensitivity";1996-02-12;439112.14683627;1;8
"NEB 2000 - $14 Sensitivity";1996-02-25;441143.36370663;1;8
"NEB 2000 - $14 Sensitivity";1996-03-09;443174.58057699;1;8
"NEB 2000 - $14 Sensitivity";1996-03-22;445454.95943824;1;8
"NEB 2000 - $14 Sensitivity";1996-04-04;447891.06454381;1;8
"NEB 2000 - $14 Sensitivity";1996-04-17;450327.16964937;1;8
"NEB 2000 - $14 Sensitivity";1996-04-30;452763.27475493;1;8
"NEB 2000 - $14 Sensitivity";1996-05-13;455199.37986049;1;8
"NEB 2000 - $14 Sensitivity";1996-05-26;457635.48496606;1;8
"NEB 2000 - $14 Sensitivity";1996-06-08;460071.59007162;1;8
"NEB 2000 - $14 Sensitivity";1996-06-21;462464.40948514;1;8
"NEB 2000 - $14 Sensitivity";1996-07-04;464849.35877284;1;8
"NEB 2000 - $14 Sensitivity";1996-07-17;467939.66159065;1;8
"NEB 2000 - $14 Sensitivity";1996-07-30;471088.7438693;1;8
"NEB 2000 - $14 Sensitivity";1996-08-12;474237.82614795;1;8
"NEB 2000 - $14 Sensitivity";1996-08-25;477386.90842661;1;8
"NEB 2000 - $14 Sensitivity";1996-09-07;480535.99070526;1;8
"NEB 2000 - $14 Sensitivity";1996-09-20;483685.07298392;1;8
"NEB 2000 - $14 Sensitivity";1996-10-03;486834.15526257;1;8
"NEB 2000 - $14 Sensitivity";1996-10-16;489983.23754122;1;8
"NEB 2000 - $14 Sensitivity";1996-10-29;493132.31981987;1;8
"NEB 2000 - $14 Sensitivity";1996-11-11;495670.64325339;1;8
"NEB 2000 - $14 Sensitivity";1996-11-24;498348.94232617;1;8
"NEB 2000 - $14 Sensitivity";1996-12-07;501027.24139895;1;8
"NEB 2000 - $14 Sensitivity";1996-12-20;503705.54047173;1;8
"NEB 2000 - $14 Sensitivity";1997-01-02;506383.83954452;1;8
"NEB 2000 - $14 Sensitivity";1997-01-15;509062.1386173;1;8
"NEB 2000 - $14 Sensitivity";1997-01-28;511740.43769009;1;8
"NEB 2000 - $14 Sensitivity";1997-02-10;514418.73676287;1;8
"NEB 2000 - $14 Sensitivity";1997-02-23;517097.03583566;1;8
"NEB 2000 - $14 Sensitivity";1997-03-08;519647.69888902;1;8
"NEB 2000 - $14 Sensitivity";1997-03-21;522141.63482263;1;8
"NEB 2000 - $14 Sensitivity";1997-04-03;524718.64228919;1;8
"NEB 2000 - $14 Sensitivity";1997-04-16;527310.75367082;1;8
"NEB 2000 - $14 Sensitivity";1997-04-29;529902.86505246;1;8
"NEB 2000 - $14 Sensitivity";1997-05-12;532494.97643409;1;8
"NEB 2000 - $14 Sensitivity";1997-05-25;535087.08781573;1;8
"NEB 2000 - $14 Sensitivity";1997-06-07;537679.19919736;1;8
"NEB 2000 - $14 Sensitivity";1997-06-20;540271.31057899;1;8
"NEB 2000 - $14 Sensitivity";1997-07-03;542863.42196063;1;8
"NEB 2000 - $14 Sensitivity";1997-07-16;545455.53334226;1;8
"NEB 2000 - $14 Sensitivity";1997-07-29;547361.62647985;1;8
"NEB 2000 - $14 Sensitivity";1997-08-11;548838.95821488;1;8
"NEB 2000 - $14 Sensitivity";1997-08-24;550126.433319;1;8
"NEB 2000 - $14 Sensitivity";1997-09-06;551192.40902036;1;8
"NEB 2000 - $14 Sensitivity";1997-09-19;552258.38472172;1;8
"NEB 2000 - $14 Sensitivity";1997-10-02;553324.36042308;1;8
"NEB 2000 - $14 Sensitivity";1997-10-15;554390.33612444;1;8
"NEB 2000 - $14 Sensitivity";1997-10-28;555456.3118258;1;8
"NEB 2000 - $14 Sensitivity";1997-11-10;556522.28752716;1;8
"NEB 2000 - $14 Sensitivity";1997-11-23;558431.76875141;1;8
"NEB 2000 - $14 Sensitivity";1997-12-06;561325.33975235;1;8
"NEB 2000 - $14 Sensitivity";1997-12-19;564218.9107533;1;8
"NEB 2000 - $14 Sensitivity";1998-01-01;566200.12135718;1;8
"NEB 2000 - $14 Sensitivity";1998-01-14;568015.4482525;1;8
"NEB 2000 - $14 Sensitivity";1998-01-27;569830.77514783;1;8
"NEB 2000 - $14 Sensitivity";1998-02-09;571646.10204315;1;8
"NEB 2000 - $14 Sensitivity";1998-02-22;573461.42893847;1;8
"NEB 2000 - $14 Sensitivity";1998-03-07;575276.75583379;1;8
"NEB 2000 - $14 Sensitivity";1998-03-20;577092.08272913;1;8
"NEB 2000 - $14 Sensitivity";1998-04-02;578907.40962445;1;8
"NEB 2000 - $14 Sensitivity";1998-04-15;580722.73651977;1;8
"NEB 2000 - $14 Sensitivity";1998-04-28;582405.60681492;1;8
"NEB 2000 - $14 Sensitivity";1998-05-11;582619.31364047;1;8
"NEB 2000 - $14 Sensitivity";1998-05-24;582570.27856578;1;8
"NEB 2000 - $14 Sensitivity";1998-06-06;582521.24349108;1;8
"NEB 2000 - $14 Sensitivity";1998-06-19;582472.20841638;1;8
"NEB 2000 - $14 Sensitivity";1998-07-02;582423.17334168;1;8
"NEB 2000 - $14 Sensitivity";1998-07-15;582374.13826699;1;8
"NEB 2000 - $14 Sensitivity";1998-07-28;582325.10319229;1;8
"NEB 2000 - $14 Sensitivity";1998-08-10;582276.0681176;1;8
"NEB 2000 - $14 Sensitivity";1998-08-23;582227.03304289;1;8
"NEB 2000 - $14 Sensitivity";1998-09-05;583456.15063252;1;8
"NEB 2000 - $14 Sensitivity";1998-09-18;584685.26822214;1;8
"NEB 2000 - $14 Sensitivity";1998-10-01;585914.38581177;1;8
"NEB 2000 - $14 Sensitivity";1998-10-14;587143.50340139;1;8
"NEB 2000 - $14 Sensitivity";1998-10-27;588336.30989064;1;8
"NEB 2000 - $14 Sensitivity";1998-11-09;589093.38317539;1;8
"NEB 2000 - $14 Sensitivity";1998-11-22;589850.45646012;1;8
"NEB 2000 - $14 Sensitivity";1998-12-05;590607.52974487;1;8
"NEB 2000 - $14 Sensitivity";1998-12-18;591364.60302962;1;8
"NEB 2000 - $14 Sensitivity";1998-12-31;592121.67631436;1;8
"NEB 2000 - $14 Sensitivity";1999-01-13;592878.74959911;1;8
"NEB 2000 - $14 Sensitivity";1999-01-26;593635.82288386;1;8
"NEB 2000 - $14 Sensitivity";1999-02-08;594392.8961686;1;8
"NEB 2000 - $14 Sensitivity";1999-02-21;595149.96945335;1;8
"NEB 2000 - $14 Sensitivity";1999-03-06;595997.03433164;1;8
"NEB 2000 - $14 Sensitivity";1999-03-19;597339.05297443;1;8
"NEB 2000 - $14 Sensitivity";1999-04-01;598681.07161724;1;8
"NEB 2000 - $14 Sensitivity";1999-04-14;600023.09026004;1;8
"NEB 2000 - $14 Sensitivity";1999-04-27;601365.10890284;1;8
"NEB 2000 - $14 Sensitivity";1999-05-10;602707.12754565;1;8
"NEB 2000 - $14 Sensitivity";1999-05-23;604049.14618845;1;8
"NEB 2000 - $14 Sensitivity";1999-06-05;605365.24737595;1;8
"NEB 2000 - $14 Sensitivity";1999-06-18;606623.03428903;1;8
"NEB 2000 - $14 Sensitivity";1999-07-01;607880.8212021;1;8
"NEB 2000 - $14 Sensitivity";1999-07-14;609138.60811517;1;8
"NEB 2000 - $14 Sensitivity";1999-07-27;610396.39502824;1;8
"NEB 2000 - $14 Sensitivity";1999-08-09;611654.18194132;1;8
"NEB 2000 - $14 Sensitivity";1999-08-22;613120.9742392;1;8
"NEB 2000 - $14 Sensitivity";1999-09-04;614680.65781922;1;8
"NEB 2000 - $14 Sensitivity";1999-09-17;616240.34139924;1;8
"NEB 2000 - $14 Sensitivity";1999-09-30;617822.14182585;1;8
"NEB 2000 - $14 Sensitivity";1999-10-13;619669.34441163;1;8
"NEB 2000 - $14 Sensitivity";1999-10-26;621516.54699741;1;8
"NEB 2000 - $14 Sensitivity";1999-11-08;623363.74958319;1;8
"NEB 2000 - $14 Sensitivity";1999-11-21;625210.95216897;1;8
"NEB 2000 - $14 Sensitivity";1999-12-04;627058.15475475;1;8
"NEB 2000 - $14 Sensitivity";1999-12-17;628905.35734053;1;8
"NEB 2000 - $14 Sensitivity";1999-12-30;630752.55992631;1;8
"NEB 2000 - $14 Sensitivity";2000-01-12;632599.76251208;1;8
"NEB 2000 - $14 Sensitivity";2000-01-25;634446.96509786;1;8
"NEB 2000 - $14 Sensitivity";2000-02-07;636665.31471321;1;8
"NEB 2000 - $14 Sensitivity";2000-02-20;639072.46121216;1;8
"NEB 2000 - $14 Sensitivity";2000-03-04;641834.81063117;1;8
"NEB 2000 - $14 Sensitivity";2000-03-17;644597.1600502;1;8
"NEB 2000 - $14 Sensitivity";2000-03-30;647359.50946922;1;8
"NEB 2000 - $14 Sensitivity";2000-04-12;650121.85888824;1;8
"NEB 2000 - $14 Sensitivity";2000-04-25;652884.20830726;1;8
"NEB 2000 - $14 Sensitivity";2000-05-08;655646.55772628;1;8
"NEB 2000 - $14 Sensitivity";2000-05-21;658408.9071453;1;8
"NEB 2000 - $14 Sensitivity";2000-06-03;661171.25656432;1;8
"NEB 2000 - $14 Sensitivity";2000-06-16;663933.60598334;1;8
